month,sales_mkwh,state,sector,consumers,price,revenue,use_per_capita,region,cooling_days,heating_days,COM,RES,time,year,mon,season,date,num_days,num_hols,pct_weekdays,y,hot,cold,wind
201306,6478.03692,NY,COM,1041568.0,16.05,103972.492566,6219.504554671418,MAC,132.32096195,22.487960081,1,0,66,2013,6,summer,2013-06-01,30,10,0.6666666666666667,207.31681848904728,0.0,0.0,12.0
201305,5826.30523,NY,COM,1039351.0,14.54,84714.47804419999,5605.714748915429,MAC,22.528745776,191.73902604,1,0,65,2013,5,spring,2013-05-01,31,9,0.7096774193548387,180.82950802952996,0.0,4.0,7.0
201304,5772.91364,NY,COM,1041117.0,14.12,81513.5405968,5544.923039389425,MAC,0.0,480.48466471,1,0,64,2013,4,spring,2013-04-01,30,8,0.7333333333333334,184.8307679796475,0.0,2.0,3.0
201303,6024.40747,NY,COM,1036294.0,14.88,89643.18315360001,5813.415372471519,MAC,0.0,897.29083393,1,0,63,2013,3,spring,2013-03-01,31,10,0.6774193548387097,187.52952814424253,0.0,16.0,1.0
201302,6187.00308,NY,COM,1038300.0,15.7,97135.94835600001,5958.781739381681,MAC,0.0,990.59659142,1,0,62,2013,2,winter,2013-02-01,28,9,0.6785714285714286,212.81363354934575,0.0,23.0,1.0
201301,6265.09822,NY,COM,1037028.0,14.83,92911.4066026,6041.397358605554,MAC,0.0,1063.7464406,1,0,61,2013,1,winter,2013-01-01,31,10,0.6774193548387097,194.88378576146948,0.0,12.0,8.0
201212,6038.02413,NY,COM,1038619.0,14.48,87430.5894024,5813.51210597919,MAC,0.0,851.13687551,1,0,60,2012,12,winter,2012-12-01,31,11,0.6451612903225806,187.53264857997388,0.0,20.0,5.0
201211,5682.95357,NY,COM,1035531.0,14.25,80982.0883725,5487.960833620626,MAC,0.0,756.53519084,1,0,59,2012,11,fall,2012-11-01,30,10,0.6666666666666667,182.9320277873542,0.0,10.0,2.0
201210,6140.38186,NY,COM,1039646.0,15.14,92965.38136040002,5906.22371461055,MAC,4.9784247246,325.22955983,1,0,58,2012,10,fall,2012-10-01,31,9,0.7096774193548387,190.5233456325984,0.0,4.0,8.0
201209,7248.95053,NY,COM,1038154.0,16.22,117577.97759659999,6982.538746659937,MAC,59.828667388,78.647247182,1,0,57,2012,9,fall,2012-09-01,30,11,0.6333333333333333,232.75129155533122,0.0,0.0,15.0
201208,7302.88557,NY,COM,1041316.0,15.31,111807.17807670002,7013.131047635876,MAC,237.1189423,6.5920650757,1,0,56,2012,8,summer,2012-08-01,31,8,0.7419354838709677,226.23003379470566,0.0,0.0,14.0
201207,7347.84037,NY,COM,1037826.0,16.46,120945.4524902,7080.0311131153,MAC,330.98211612,0.47529822938,1,0,55,2012,7,summer,2012-07-01,31,10,0.6774193548387097,228.3881004230742,1.0,0.0,19.0
201206,6546.23294,NY,COM,1041050.0,15.93,104281.4907342,6288.106181259305,MAC,114.98649423,25.130876929,1,0,54,2012,6,summer,2012-06-01,30,9,0.7,209.60353937531016,3.0,0.0,2.0
201205,5843.52288,NY,COM,1037384.0,14.61,85373.8692768,5632.9410131638815,MAC,64.607977222,108.48173071,1,0,53,2012,5,spring,2012-05-01,31,9,0.7096774193548387,181.70777461818972,0.0,0.0,3.0
201204,5738.79456,NY,COM,1041776.0,14.53,83384.6849568,5508.6645881648265,MAC,0.0,458.6983083,1,0,52,2012,4,spring,2012-04-01,30,9,0.7,183.62215293882755,0.0,16.0,0.0
201203,5934.97766,NY,COM,1035572.0,14.3,84870.180538,5731.110593951941,MAC,1.9798986529,537.58064058,1,0,51,2012,3,spring,2012-03-01,31,9,0.7096774193548387,184.8745352887723,13.0,1.0,2.0
201202,5987.17098,NY,COM,1037167.0,14.25,85317.18646499999,5772.6200120134945,MAC,0.0,815.35789185,1,0,50,2012,2,winter,2012-02-01,29,9,0.6896551724137931,199.05586248322396,0.0,10.0,5.0
201201,6206.22696,NY,COM,1035102.0,14.44,89617.91730239999,5995.763663870807,MAC,0.0,1008.9421233,1,0,49,2012,1,winter,2012-01-01,31,11,0.6451612903225806,193.4117310926067,0.0,20.0,7.0
201112,6083.36512,NY,COM,1038085.0,14.43,87782.95868160001,5860.180158657528,MAC,0.0,849.58491441,1,0,48,2011,12,winter,2011-12-01,31,11,0.6451612903225806,189.0380696341138,0.0,5.0,2.0
201111,5786.54778,NY,COM,1033903.0,14.61,84541.4630658,5596.799486992493,MAC,0.0,544.55007752,1,0,47,2011,11,fall,2011-11-01,30,10,0.6666666666666667,186.55998289974977,0.0,14.0,3.0
201110,6192.30036,NY,COM,1037239.0,15.71,97281.0386556,5969.984121306661,MAC,2.6445818092,359.19945476,1,0,46,2011,10,fall,2011-10-01,31,11,0.6451612903225806,192.58013294537616,0.0,8.0,1.0
201109,6876.6443,NY,COM,1035338.0,16.73,115046.259139,6641.931716985177,MAC,93.454517207,48.48441355,1,0,45,2011,9,fall,2011-09-01,30,9,0.7,221.3977238995059,0.0,0.0,8.0
201108,7322.46612,NY,COM,1036471.0,17.05,124848.047346,7064.805595139662,MAC,211.31277878,8.3259561398,1,0,44,2011,8,summer,2011-08-01,31,8,0.7419354838709677,227.89695468192457,0.0,0.0,13.0
201107,7388.96882,NY,COM,1034236.0,17.26,127533.60183320001,7144.374030685452,MAC,339.27777437,0.47481646362,1,0,43,2011,7,summer,2011-07-01,31,11,0.6451612903225806,230.46367840920814,8.0,0.0,14.0
201106,6591.36646,NY,COM,1037504.0,17.01,112119.14348460002,6353.0998049164145,MAC,147.10685412,18.383632851,1,0,42,2011,6,summer,2011-06-01,30,8,0.7333333333333334,211.76999349721382,0.0,0.0,17.0
201105,5821.56443,NY,COM,1035164.0,15.58,90699.97381940001,5623.808816767199,MAC,41.328121637,146.02170223,1,0,41,2011,5,spring,2011-05-01,31,10,0.6774193548387097,181.41318763765156,0.0,0.0,8.0
201104,5709.89442,NY,COM,1037261.0,15.09,86162.30679779999,5504.780783235849,MAC,0.0,433.96068566,1,0,40,2011,4,spring,2011-04-01,30,9,0.7,183.4926927745283,0.0,0.0,10.0
201103,6147.99663,NY,COM,1034657.0,14.8,90990.350124,5942.062567594865,MAC,0.0,837.80470739,1,0,39,2011,3,spring,2011-03-01,31,8,0.7419354838709677,191.67943766435047,0.0,11.0,0.0
201102,6141.51435,NY,COM,1036667.0,15.18,93228.187833,5924.288464859014,MAC,0.0,979.59108774,1,0,38,2011,2,winter,2011-02-01,28,9,0.6785714285714286,211.58173088782195,0.0,30.0,7.0
201101,6343.17121,NY,COM,1035325.0,15.4,97684.836634,6126.74397894381,MAC,0.0,1258.602721,1,0,37,2011,1,winter,2011-01-01,31,11,0.6451612903225806,197.63690254657453,0.0,36.0,0.0
201012,6321.023,NY,COM,1036566.0,15.63,98797.58949000001,6098.041996361061,MAC,0.0,1136.2998855,1,0,36,2010,12,winter,2010-12-01,31,10,0.6774193548387097,196.71103214067938,0.0,28.0,2.0
201011,5758.27181,NY,COM,1032689.0,15.91,91614.10449710001,5575.998011017838,MAC,0.0,666.62130303,1,0,35,2010,11,fall,2010-11-01,30,10,0.6666666666666667,185.86660036726124,0.0,2.0,4.0
201010,6155.3859,NY,COM,1037371.0,16.22,99840.359298,5933.639845339806,MAC,3.1706494929,359.51147143,1,0,34,2010,10,fall,2010-10-01,31,11,0.6451612903225806,191.40773694644537,0.0,2.0,3.0
201009,7115.38012,NY,COM,1036266.0,15.97,113632.6205164,6866.364543466639,MAC,92.147918799,56.459825126,1,0,33,2010,9,fall,2010-09-01,30,9,0.7,228.87881811555462,0.0,0.0,7.0
201008,7503.30074,NY,COM,1039857.0,17.13,128531.54167619998,7215.704409356286,MAC,242.14283146,5.6583691621,1,0,32,2010,8,summer,2010-08-01,31,9,0.7096774193548387,232.76465836633182,0.0,0.0,9.0
201007,7605.76654,NY,COM,1038664.0,18.32,139337.6430128,7322.643838623462,MAC,339.21441466,0.78493712016,1,0,31,2010,7,summer,2010-07-01,31,10,0.6774193548387097,236.21431737495038,9.0,0.0,18.0
201006,6654.53269,NY,COM,1041342.0,17.56,116853.5940364,6390.343124545058,MAC,187.04939473,13.376529572,1,0,30,2010,6,summer,2010-06-01,30,8,0.7333333333333334,213.01143748483528,0.0,0.0,17.0
201005,5938.13951,NY,COM,1038735.0,16.39,97326.10656890001,5716.703018575478,MAC,44.280741422,138.13083866,1,0,29,2010,5,spring,2010-05-01,31,11,0.6451612903225806,184.40977479275736,0.0,13.0,11.0
201004,5622.52243,NY,COM,1040908.0,15.57,87542.6742351,5401.555593770055,MAC,0.43019460309,350.35495524,1,0,28,2010,4,spring,2010-04-01,30,8,0.7333333333333334,180.0518531256685,0.0,11.0,1.0
201003,5998.20839,NY,COM,1039685.0,15.17,90992.82127629999,5769.255486036636,MAC,0.0,665.16238159,1,0,27,2010,3,spring,2010-03-01,31,8,0.7419354838709677,186.10501567860118,0.0,2.0,1.0
201002,6143.96873,NY,COM,1038586.0,15.54,95477.27406419998,5915.705324354459,MAC,0.0,1013.704342,1,0,26,2010,2,winter,2010-02-01,28,9,0.6785714285714286,211.27519015551638,0.0,25.0,1.0
201001,6459.17613,NY,COM,1038374.0,15.5,100117.230015,6220.471747173947,MAC,0.0,1148.5292671,1,0,25,2010,1,winter,2010-01-01,31,12,0.6129032258064516,200.66037894109505,0.0,28.0,2.0
200912,6256.24685,NY,COM,1042801.0,15.4,96346.20149,5999.463799900461,MAC,0.0,1043.049796,1,0,24,2009,12,winter,2009-12-01,31,9,0.7096774193548387,193.5310903193697,0.0,33.0,4.0
200911,5742.04303,NY,COM,1034569.0,14.62,83948.66909859999,5550.178895752724,MAC,0.0,546.58296527,1,0,23,2009,11,fall,2009-11-01,30,11,0.6333333333333333,185.00596319175747,0.0,0.0,2.0
200910,5942.17477,NY,COM,1037228.0,15.84,94124.04835679999,5728.899306613396,MAC,0.64513372074,440.87928391,1,0,22,2009,10,fall,2009-10-01,31,10,0.6774193548387097,184.8032034391418,0.0,2.0,2.0
200909,6641.86634,NY,COM,1034119.0,16.48,109457.9572832,6422.729241025452,MAC,37.580674962,108.48905621,1,0,21,2009,9,fall,2009-09-01,30,9,0.7,214.09097470084842,0.0,0.0,4.0
200908,7180.00018,NY,COM,1037225.0,16.41,117823.8029538,6922.316932198896,MAC,237.22200537,6.7539398414,1,0,20,2009,8,summer,2009-08-01,31,10,0.6774193548387097,223.3005461999644,0.0,0.0,19.0
200907,6866.35934,NY,COM,1037184.0,16.46,113020.27473640001,6620.194044643959,MAC,153.95973023,16.870960506,1,0,19,2009,7,summer,2009-07-01,31,9,0.7096774193548387,213.55464660141806,0.0,0.0,19.0
200906,6143.49944,NY,COM,1039448.0,16.05,98603.166012,5910.348030877927,MAC,72.99438739,49.678176938,1,0,18,2009,6,summer,2009-06-01,30,8,0.7333333333333334,197.01160102926423,0.0,1.0,7.0
200905,5854.16079,NY,COM,1035207.0,14.76,86407.4132604,5655.06298740252,MAC,21.03750687,204.01462179,1,0,17,2009,5,spring,2009-05-01,31,11,0.6451612903225806,182.42138669040386,0.0,5.0,9.0
200904,5776.48889,NY,COM,1037480.0,14.01,80928.60934889999,5567.807466168022,MAC,0.0,443.78397516,1,0,16,2009,4,spring,2009-04-01,30,8,0.7333333333333334,185.59358220560074,0.0,6.0,1.0
200903,6026.17348,NY,COM,1030896.0,14.33,86355.06596840001,5845.568786764135,MAC,0.0,821.62953979,1,0,15,2009,3,spring,2009-03-01,31,9,0.7096774193548387,188.5667350569076,0.0,5.0,1.0
200902,6230.82236,NY,COM,1027583.0,15.12,94210.0340832,6063.570884298398,MAC,0.0,937.13448687,1,0,14,2009,2,winter,2009-02-01,28,9,0.6785714285714286,216.55610301065707,0.0,12.0,4.0
200901,6687.28254,NY,COM,1024220.0,15.67,104789.71740180001,6529.146609126946,MAC,0.0,1305.3687847,1,0,13,2009,1,winter,2009-01-01,31,11,0.6451612903225806,210.61763255248212,0.0,46.0,0.0
200812,6505.56023,NY,COM,1036656.0,14.83,96477.4582109,6275.524600253121,MAC,0.0,985.40897006,1,0,12,2008,12,winter,2008-12-01,31,9,0.7096774193548387,202.43627742752003,0.0,48.0,16.0
200811,5952.50958,NY,COM,1032026.0,15.37,91490.0722446,5767.790326987886,MAC,0.0,710.74635774,1,0,11,2008,11,fall,2008-11-01,30,12,0.6,192.25967756626287,0.0,26.0,1.0
200810,6148.30207,NY,COM,1033193.0,16.28,100094.3576996,5950.777899192116,MAC,0.64478459504,435.06591808,1,0,10,2008,10,fall,2008-10-01,31,9,0.7096774193548387,191.96057739329407,0.0,10.0,3.0
200809,6896.42014,NY,COM,1030237.0,18.05,124480.38352700001,6694.013261026346,MAC,71.277972487,66.440382828,1,0,9,2008,9,fall,2008-09-01,30,9,0.7,223.13377536754487,0.0,0.0,8.0
200808,7238.53441,NY,COM,1033454.0,18.89,136735.91500490002,7004.215388396581,MAC,145.16890034,22.864547524,1,0,8,2008,8,summer,2008-08-01,31,10,0.6774193548387097,225.9424318837607,0.0,0.0,12.0
200807,7372.0378,NY,COM,1031844.0,19.87,146482.39108600002,7144.527467330333,MAC,267.82966875,3.140358129,1,0,7,2008,7,summer,2008-07-01,31,9,0.7096774193548387,230.46862797839785,0.0,0.0,14.0
200806,6692.96729,NY,COM,1034203.0,18.75,125493.1366875,6471.618521702219,MAC,175.78504028,10.206293319,1,0,6,2008,6,summer,2008-06-01,30,9,0.7,215.72061739007398,2.0,0.0,26.0
200805,5831.82644,NY,COM,1031682.0,16.59,96750.0006396,5652.736443981769,MAC,5.6822645978,295.25249243,1,0,5,2008,5,spring,2008-05-01,31,10,0.6774193548387097,182.34633690263772,0.0,6.0,3.0
200804,5807.26282,NY,COM,1032372.0,16.02,93032.35037639999,5625.164979290411,MAC,0.0,403.75576603,1,0,4,2008,4,spring,2008-04-01,30,8,0.7333333333333334,187.50549930968037,0.0,2.0,4.0
200803,6323.97778,NY,COM,1029592.0,15.08,95365.5849224,6142.217286070599,MAC,0.0,848.18143677,1,0,3,2008,3,spring,2008-03-01,31,10,0.6774193548387097,198.13604148614834,0.0,28.0,4.0
200802,6272.31966,NY,COM,1030937.0,15.13,94900.1964558,6084.095982586715,MAC,0.0,959.08196373,1,0,2,2008,2,winter,2008-02-01,29,9,0.6896551724137931,209.79641319264533,0.0,51.0,1.0
200801,6373.8778,NY,COM,1029046.0,15.48,98667.62834400001,6193.967810962775,MAC,0.0,1043.4117212,1,0,1,2008,1,winter,2008-01-01,31,10,0.6774193548387097,199.80541325686372,0.0,28.0,10.0
202105,4010.99182,NC,RES,4705230.0,11.83,47450.033230600005,852.4539331764865,SAC,192.7298795,55.076160366,0,1,161,2021,5,spring,2021-05-01,31,11,0.6451612903225806,27.49851397343505,0.08333333333333333,0.16666666666666666,13.416666666666666
202104,4101.1143,NC,RES,4775788.0,11.67,47860.003881000004,858.7303917175553,SAC,81.602819582,151.72136152,0,1,160,2021,4,spring,2021-04-01,30,8,0.7333333333333334,28.624346390585178,0.0,0.0,2.0
202103,4589.81963,NC,RES,4769080.0,11.45,52553.434763499994,962.4119599587342,SAC,73.02676808,282.449609,0,1,159,2021,3,spring,2021-03-01,31,8,0.7419354838709677,31.045547095443037,0.0,0.0,6.0
202102,5636.26648,NC,RES,4705883.0,11.13,62731.64592240001,1197.7064623153615,SAC,50.169168441,482.1625046,0,1,158,2021,2,winter,2021-02-01,28,9,0.6785714285714286,42.7752307969772,0.0,29.0,2.0
202101,6208.70016,NC,RES,4734942.0,10.6,65812.22169600001,1311.2515760488725,SAC,30.281076879,576.04422872,0,1,157,2021,1,winter,2021-01-01,31,12,0.6129032258064516,42.298437937060406,0.0,24.0,1.0
202012,5860.42615,NC,RES,4776122.0,10.6,62120.51719,1227.026057960831,SAC,21.222253702,554.73331877,0,1,156,2020,12,winter,2020-12-01,31,9,0.7096774193548387,39.581485740671965,0.0,12.0,6.0
202011,3864.97234,NC,RES,4769772.0,11.63,44949.6283142,810.305469527684,SAC,94.579828556,225.68524068,0,1,155,2020,11,fall,2020-11-01,30,11,0.6333333333333333,27.010182317589464,0.0,1.0,7.0
202010,3916.81775,NC,RES,4768365.0,12.16,47628.503840000005,821.4173516498842,SAC,184.53169126,95.610565038,0,1,154,2020,10,fall,2020-10-01,31,10,0.6774193548387097,26.49733392418981,0.0,0.0,4.0
202009,4881.29735,NC,RES,4762262.0,12.15,59307.7628025,1024.995548333964,SAC,273.45971362,17.214674243,0,1,153,2020,9,fall,2020-09-01,30,9,0.7,34.1665182777988,1.0,0.0,9.0
202008,6225.59794,NC,RES,4755021.0,11.55,71905.656207,1309.2682324641678,SAC,455.20694893,0.053634450711,0,1,152,2020,8,summer,2020-08-01,31,10,0.6774193548387097,42.23445911174735,0.0,0.0,26.0
202007,6758.01925,NC,RES,4743323.0,11.25,76027.7165625,1424.7436343677207,SAC,502.91248629,0.0,0,1,151,2020,7,summer,2020-07-01,31,9,0.7096774193548387,45.959472076378084,0.0,0.0,24.0
202006,5187.92959,NC,RES,4731682.0,11.44,59349.91450959999,1096.423975660241,SAC,343.09222578,2.1086911634,0,1,150,2020,6,summer,2020-06-01,30,8,0.7333333333333334,36.547465855341365,0.0,0.0,12.0
202005,4024.18012,NC,RES,4717065.0,11.74,47243.874608800004,853.1110171261155,SAC,167.3521331,73.762258352,0,1,149,2020,5,spring,2020-05-01,31,11,0.6451612903225806,27.519710229874693,0.0,0.0,8.0
202004,3796.6843,NC,RES,4708586.0,11.99,45522.244757,806.3321557682073,SAC,108.97775919,176.75402004,0,1,148,2020,4,spring,2020-04-01,30,8,0.7333333333333334,26.877738525606908,0.0,0.0,18.0
202003,4097.75164,NC,RES,4700823.0,11.67,47820.7616388,871.7094091821795,SAC,101.89804829,230.71796303,0,1,147,2020,3,spring,2020-03-01,31,9,0.7096774193548387,28.119658360715466,0.0,0.0,1.0
202002,4835.316,NC,RES,4685952.0,11.47,55461.07452,1031.8748463492584,SAC,46.333502615,395.73729013,0,1,146,2020,2,winter,2020-02-01,29,10,0.6551724137931034,35.581891253422704,0.0,18.0,6.0
202001,5355.28745,NC,RES,4684573.0,11.01,58961.7148245,1143.175151716069,SAC,46.730001095,480.60679727,0,1,145,2020,1,winter,2020-01-01,31,10,0.6774193548387097,36.876617797292546,0.0,2.0,7.0
201912,5223.03775,NC,RES,4650356.0,10.88,56826.650720000005,1123.1479374912371,SAC,50.79358316,449.1942629,0,1,144,2019,12,winter,2019-12-01,31,10,0.6774193548387097,36.23057862874958,0.0,5.0,2.0
201911,4219.18136,NC,RES,4647034.0,11.43,48225.2429448,907.9299527397475,SAC,53.193893237,391.90018463,0,1,143,2019,11,fall,2019-11-01,30,11,0.6333333333333333,30.26433175799158,0.0,0.0,2.0
201910,4238.45944,NC,RES,4642493.0,11.9,50437.667336,912.9705612910993,SAC,203.98608704,77.520261873,0,1,142,2019,10,fall,2019-10-01,31,9,0.7096774193548387,29.450663267454818,0.0,0.0,7.0
201909,5524.05471,NC,RES,4637941.0,11.63,64244.75627730001,1191.057564121665,SAC,374.5803984,2.0020802002,0,1,141,2019,9,fall,2019-09-01,30,10,0.6666666666666667,39.7019188040555,0.0,0.0,11.0
201908,5963.29533,NC,RES,4633660.0,11.54,68816.4281082,1286.9514228493242,SAC,441.44697681,0.081437130994,0,1,140,2019,8,summer,2019-08-01,31,9,0.7096774193548387,41.51456202739755,0.0,0.0,30.0
201907,6297.46594,NC,RES,4626972.0,11.35,71476.238419,1361.0339418522524,SAC,480.75895207,0.027181473013,0,1,139,2019,7,summer,2019-07-01,31,9,0.7096774193548387,43.90432070491137,2.0,0.0,29.0
201906,5132.28197,NC,RES,4624944.0,11.43,58661.9829171,1109.696024427539,SAC,360.75188247,2.1658960872,0,1,138,2019,6,summer,2019-06-01,30,10,0.6666666666666667,36.989867480917965,0.0,0.0,20.0
201905,4494.65592,NC,RES,4610067.0,11.4,51239.077488,974.9654224114313,SAC,293.45285848,15.885933169,0,1,137,2019,5,spring,2019-05-01,31,9,0.7096774193548387,31.450497497142944,0.0,0.0,13.0
201904,3642.73674,NC,RES,4602713.0,12.18,44368.5334932,791.4325181691754,SAC,101.34053829,109.31189701,0,1,136,2019,4,spring,2019-04-01,30,8,0.7333333333333334,26.381083938972512,0.0,1.0,19.0
201903,4520.47371,NC,RES,4596755.0,11.27,50945.7387117,983.4054044646713,SAC,56.110189643,375.46818458,0,1,135,2019,3,spring,2019-03-01,31,10,0.6774193548387097,31.72275498273133,0.0,2.0,0.0
201902,4779.18177,NC,RES,4592680.0,11.5,54960.590355,1040.60848349983,SAC,66.771308007,376.59294895,0,1,134,2019,2,winter,2019-02-01,28,9,0.6785714285714286,37.164588696422506,0.0,4.0,6.0
201901,5817.96836,NC,RES,4584651.0,10.86,63183.1363896,1269.010086045808,SAC,29.451961978,582.47872202,0,1,133,2019,1,winter,2019-01-01,31,10,0.6774193548387097,40.93580922728413,0.0,16.0,7.0
201812,5371.86583,NC,RES,4583644.0,10.63,57102.9337729,1171.9640159663359,SAC,39.655209558,488.04242796,0,1,132,2018,12,winter,2018-12-01,31,11,0.6451612903225806,37.80529083762374,0.0,21.0,4.0
201811,4360.71648,NC,RES,4576032.0,11.13,48534.774422400005,952.9471122579563,SAC,66.084628142,379.60452681,0,1,131,2018,11,fall,2018-11-01,30,10,0.6666666666666667,31.764903741931878,0.0,7.0,2.0
201810,4257.16768,NC,RES,4570595.0,11.75,50021.720239999995,931.4252695764992,SAC,176.01057886,98.764618885,0,1,130,2018,10,fall,2018-10-01,31,9,0.7096774193548387,30.045976437951587,0.0,0.0,10.0
201809,5350.93741,NC,RES,4562100.0,11.39,60947.17709990001,1172.9110300081104,SAC,390.9303689,1.9626082094,0,1,129,2018,9,fall,2018-09-01,30,11,0.6333333333333333,39.09703433360368,0.0,0.0,14.0
201808,6008.61512,NC,RES,4563047.0,11.29,67837.26470479999,1316.7988670728134,SAC,438.67807244,0.055118056115,0,1,128,2018,8,summer,2018-08-01,31,8,0.7419354838709677,42.477382808800435,0.0,0.0,24.0
201807,6152.8927,NC,RES,4549824.0,11.23,69096.985021,1352.336420046138,SAC,440.97341697,0.055186288584,0,1,127,2018,7,summer,2018-07-01,31,10,0.6774193548387097,43.62375548535929,0.0,0.0,25.0
201806,5585.82069,NC,RES,4549249.0,11.05,61723.318624499996,1227.8555625335082,SAC,384.55666235,0.96452308121,0,1,126,2018,6,summer,2018-06-01,30,9,0.7,40.92851875111694,0.0,0.0,39.0
201805,4375.27475,NC,RES,4540016.0,11.24,49178.088189999995,963.7135089391755,SAC,264.92152766,11.913688302,0,1,125,2018,5,spring,2018-05-01,31,9,0.7096774193548387,31.087532546425017,0.0,0.0,9.0
201804,3698.32306,NC,RES,4534341.0,11.7,43270.379801999996,815.6252606497835,SAC,79.355583798,204.91606981,0,1,124,2018,4,spring,2018-04-01,30,9,0.7,27.187508688326115,0.0,0.0,9.0
201803,4466.90894,NC,RES,4529401.0,11.01,49180.667429400004,986.2030188980839,SAC,34.757511025,434.63615872,0,1,123,2018,3,spring,2018-03-01,31,9,0.7096774193548387,31.81300060961561,0.0,26.0,9.0
201802,4684.00628,NC,RES,4522175.0,11.25,52695.070649999994,1035.7861604205941,SAC,80.763526774,307.03039226,0,1,122,2018,2,winter,2018-02-01,28,9,0.6785714285714286,36.99236287216407,0.0,1.0,2.0
201801,7309.92507,NC,RES,4524579.0,10.1,73830.243207,1615.6033677387443,SAC,20.88555668,699.94069641,0,1,121,2018,1,winter,2018-01-01,31,10,0.6774193548387097,52.11623766899175,0.0,31.0,2.0
201712,5413.95062,NC,RES,4517076.0,10.13,54843.3197806,1198.5520323324204,SAC,38.177549321,535.26852215,0,1,120,2017,12,winter,2017-12-01,31,11,0.6451612903225806,38.662968784916785,0.0,12.0,2.0
201711,4076.91576,NC,RES,4512579.0,10.75,43826.84442,903.4558198316306,SAC,66.370988699,321.90606317,0,1,119,2017,11,fall,2017-11-01,30,10,0.6666666666666667,30.11519399438769,0.0,0.0,0.0
201710,3947.24948,NC,RES,4506786.0,11.45,45196.006546,875.8457756813835,SAC,158.67712452,89.030776684,0,1,118,2017,10,fall,2017-10-01,31,10,0.6774193548387097,28.253089538109148,0.0,2.0,6.0
201709,4583.53502,NC,RES,4500701.0,11.54,52893.9941308,1018.4046929578303,SAC,281.73806135,14.23606042,0,1,117,2017,9,fall,2017-09-01,30,10,0.6666666666666667,33.94682309859434,0.0,0.0,4.0
201708,5774.47706,NC,RES,4499910.0,11.18,64558.6535308,1283.2427893002305,SAC,406.13922061,0.55995476017,0,1,116,2017,8,summer,2017-08-01,31,8,0.7419354838709677,41.39492868710421,0.0,0.0,5.0
201707,6181.25464,NC,RES,4493681.0,11.02,68117.4261328,1375.5437112692246,SAC,468.53513776,0.056090231958,0,1,115,2017,7,summer,2017-07-01,31,11,0.6451612903225806,44.37237778287821,0.0,0.0,35.0
201706,5049.59107,NC,RES,4487533.0,10.92,55141.53448440001,1125.2487881426164,SAC,337.01084768,2.3718686159,0,1,114,2017,6,summer,2017-06-01,30,8,0.7333333333333334,37.508292938087216,0.0,0.0,15.0
